,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Gender
174,"Ohh kambing lagi ngemeng..
Maaf yaa semalem aku bilang kau kontol ma palkon, tauknya kau kambing..",0,0,0,0,0,0,0
175,"Oohh jadi kau kambing..
🥳🥳🤣🤣🤣..",0,0,0,0,0,0,0
176,"Selamat Pagi, Nusantara.. https://t.co/AiYTQGnsQ1",0,0,0,0,0,0,0
177,Kambing lagi ngemeng ma siapa??,0,0,0,0,0,0,0
178,@INDA_B0Y Ya A..,0,0,0,0,0,0,0
179,"@INDA_B0Y Maaf Aa...
Lagi dapet, bawaan g kekontrol..
Iya, lain kali g..
🙏🙏🙏",0,0,0,0,0,0,0
180,"NGELEEEESSSS...
URUS URUSANMU SENDIRI..
BANYAKIN NGACAA..!!🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕",0,0,0,0,0,0,0
181,"KONTOLL GOBBLOKKK..

LO KAFIRIN GW, 17X GW SYAHADAT DALAM SHALAT.
TAPI SHOLAT LO G BISA DAMAIKAN HATI LO YANG BUSUK KARENA KEBENCIAN.",0,0,0,0,0,0,0
182,"PALKON BOTAK..
URUS ULAMAMU YANG NGEHEKK..
BERSIHKAN OTAKMU..
CABUL KAU... 🖕🖕🖕",0,0,0,0,0,0,0
183,"KALO NGETWIT UCAPAN SEPERTI ITU G BOLEH??
PALA KAU KONTOLL..
BEBAS AKU NGETWIT APA AJA.
NGEHEKK.. 🖕🖕🖕🖕 https://t.co/76VXu0Xqt9",0,0,0,0,0,0,0
184,"Eh KONTOLL...

ITU QUOTE GUS DUR.
LO YANG LOMPAT PAGAR GOBBLOKKK..
NGAPAIN NGURUS PEMUKA AGAMA ORANG LAIN.
URUS MORALMU, NGACA SEBELUM KOMENTARI TWIT ORANG LAIN.",0,0,0,0,0,0,0
185,"@Arydihati @Naga23Lebah Mensos korupsi dipenjarkan dan telah diganti dengan bu Tri Rismaharini..
Jika Gibran ada terbukti bukti baru, silahkan laporkan kembali.
https://t.co/2oHBsbxE9x",0,0,0,0,0,0,0
186,"@nindya_arkan Event banyak diselenggarakan di Solo, sehingga UMKM bisa berkembang, juga infrastruktur terus ditingkatkan..
https://t.co/97NosXfPpd",0,0,0,0,0,0,0
187,"@Naga23Lebah Iyee..
Keluarga Soeharto juga.",0,0,0,0,0,0,0
188,"Sad.. 😧😧😧
https://t.co/gP4L24RN7K",0,0,0,0,0,0,0
189,"Semua Tergantung Pola Didikan Keluarga..!!

Pak Anies membangga2kan kakeknya..
Mas AHY membangga2kan kerja bapaknya...
Mas Gibran terus bekerja untuk kotanya.. https://t.co/1PbLtlrn02",0,0,0,0,0,0,0
190,"@Neng_sofyy Innalilahi wa Inna ilaihi Raji'un..
Dari tanah berasal kembali ketanah..
Turut berdukacita yang sedalam-dalamnya..
Semoga almarhumah ibunda mendapat tempat terbaik disisiNya..
Aamiin..
Al Fatihah.. https://t.co/WxPgANGeYs",0,0,0,0,0,0,0
191,"Andai waktu dapat dipaksa berhenti..
 https://t.co/h4kTZmCCHk",0,0,0,0,0,0,0
192,"Ehe.. 🥳🥳🥳..
Emang pas mbak Najwa disikat BTP..
 https://t.co/o73SqsOgbU",0,0,0,0,0,0,0
193,@VerenaSusilowa1 Bukan atuh.. 🤭,0,0,0,0,0,0,0
194,@P121G Iyeee,0,0,0,0,0,0,0
195,"@SekarJayanti07 @MercyZheng @pn7l7h Selalu follow kangmas @pn7l7h 
Beliau guruku ditwitter.
Yang ngajarin banyak hal. https://t.co/JfxeUHdClb",0,0,0,0,0,0,0
196,"@Pekaklonto76 Sakit apa tah Pekak??
Kok lama..",0,0,0,0,0,0,0
197,"@anonwoi @SaidAgils @solehsolihun @pln_123 Aku g pake majic com nder, pake langseng untuk nanak nasi.
Bohlam gunakan Philips 5-20 watt untuk malam.
Cuci setrika 2x seminggu tergantung banyak cucian.",0,0,0,0,0,0,0
198,"@Pekaklonto76 Pagi Pekak..
Dah di rumah tah??",0,0,0,0,0,0,0
199,@draxorize @WagimanDeep212_ @jokowi https://t.co/GvuhPZ27aM,0,0,0,0,0,0,0
200,"Bwa ha ha ha..
Yang ngedit, ampun daahhh..
🤣🤣🤣🤣

https://t.co/BV1ZO4cI9e",0,0,0,0,0,0,0
201,"@Hegie_bae @BennyKeef Ya memang harus tenggelam.
Jika kita sudah tahu jadwal pemilu, santai menanggapi wacana2 seperti itu..
https://t.co/RRitgoPlrb",0,0,0,0,0,0,0
202,"@BennyKeef Itu wacana, konstitusi sudah jelas.",0,0,0,0,0,0,0
203,"@MKustahlani Silahkan, bebas.
Semua dapat menjagokan pilihannya.
Wait n see 2023.",0,0,0,0,0,0,0
204,@milapraw @kochengfs Cute.. 🤣🤣🥳🥳🥳,0,0,0,0,0,0,0
205,"@BakaShiroKuma @SaidAgils @solehsolihun @pln_123 Asli..
Kenapa??",0,0,0,0,0,0,0
206,"Tetap salfok dengan BTP.
Senyumnya ramah dan tulus..

Momen ketika gabener bertemu BTP dipesta pernikahan. https://t.co/q2i2yOjyjP",0,0,0,0,0,0,0
207,"@erickthohir @ridwankamil Yuhuuuu...
Pak Basuki...
🥳🥳🥳",0,0,0,0,0,0,0
208,"@Bisikankali @Cheescakein Terus ngewakilin siapa dong..
Kocheng??",0,0,0,0,0,0,0
209,"@SaidAgils @solehsolihun @pln_123 G ada, adanya kipas angin.",0,0,0,0,0,0,0
210,"@SaidAgils @solehsolihun @pln_123 Aku 100k, 900 VA tanpa subsidi.
Lampu, kamar 2, kulkas, cuci 2x seminggu.",0,0,0,0,0,0,0
211,"@Pekaklonto76 Beehhh pantesan lama g kelihatan..
Semoga lekas sembuh, bli Pekak..",0,0,0,0,0,0,0
212,@Aizz37 Kenapa lo yang ngatur??,0,0,0,0,0,0,0
213,"@budibongg Pagi uncle, pengeeennn..
Pengen yang squash biar seger mirip jeyuuukkkk...
Semoga ada rezekinya..
Aamiin.",0,0,0,0,0,0,0
214,"@basaillive Hadiiirrr...
Pagiii https://t.co/3DN7KRejKu",0,0,0,0,0,0,0
215,"@upilitilia @DSasobarami Udah dua2nya ganteng..
Caliweura, gegabah. https://t.co/5UQBde36nm",0,0,0,0,0,0,0
216,@Zen5Firdaus https://t.co/3bOolZrhi0,0,0,0,0,0,0,0
217,@zaqi_ https://t.co/BjRFKJIG5w,0,0,0,0,0,0,0
218,"@JulBayur3 @SantorinisSun ???
Belum ada pendaftaran capres, Boss.
Ini sama seperti relawan pak Ganjar yang mengusung beliau sebagai capres.",0,0,0,0,0,0,0
219,"Demokratis..
Top mas Gibran.
 https://t.co/Ysd8n7T7Pg",0,0,0,0,0,0,0
220,"@SantorinisSun Entah dimana ini..

 https://t.co/S33xg0raW7",0,0,0,0,0,0,0
221,@OmbakBanyu2 Bapak SBY dan ibu Ani Yudhoyono (almh).,0,0,0,0,0,0,0
222,"Partai politik yang membagongkan..
https://t.co/uczeZmTA6i",0,0,0,0,0,0,0
223,"@Madebylaluna Tuhan bersama orang yang terzalimi..

https://t.co/Q9iSqigAgI",0,0,0,0,0,0,0
224,"Good..!!
Ditunggu proses hukum selanjutnya..
https://t.co/Q9iSqigAgI",0,0,0,0,0,0,0
225,"Lihat gini mah, makin males ma mbak Kepak..
😐😐😐..

https://t.co/7mCalORr8I",0,0,0,0,0,0,0
226,"@_XPai Klik bait karena dia g laku.
https://t.co/7NPrp6qJ1r",0,0,0,0,0,0,0
227,"@monsterhiphoop Obat apa ini Monsta??
Masih di luar Jakarta tah??",0,0,0,0,0,0,0
228,"@vaaliissaa @BangPae_ @butuhdolar @adalahreza @Hannaable @arffbdmn_ @kegblgnunfaedh Biarin aja..
Selain dia g diajak, apa yang bisa diharapkan jika dia sendiri g tau menulis kata amin dan doa itu berbalik pada dirinya. https://t.co/Uoe7zjgfZn",0,0,0,0,0,0,0
229,@setyotomo16 @pordylr @ex_AnakLolina Rukun tuh.. https://t.co/fA13oZZfcc,0,0,0,0,0,0,0
230,"@vaaliissaa @Hannaable @arffbdmn_ @kegblgnunfaedh Zaman sekarang, istri bisa kerja di rumah kok..",0,0,0,0,0,0,0
231,@sandyis5 https://t.co/4cPQXVytc7,0,0,0,0,0,0,0
232,@albhermanoaken Salah BTP??,0,0,0,0,0,0,0
233,❤️❤️❤️❤️❤️ https://t.co/nbQDu23YML,0,0,0,0,0,0,0
234,"@monsterhiphoop Di mana ini??
Pantesan, sore baru nungul.",0,0,0,0,0,0,0
235,"@BadgirlRealbad @JinNonik Hidup itu kita yang jalanin..
Tetangga yang usilin..
Be happy karena ini hidup kita.. https://t.co/GD1VK36dxw",0,0,0,0,0,0,0
236,"Salah satu alasan aku suka pak Ganjar..
🥳🥳🥳..
https://t.co/MXM670APH2",0,0,0,0,0,0,0
237,@JinNonik Shio mbak nonik ya kelinci,0,0,0,0,0,0,0
238,"@Luke_Bali Begadang mbak..
Malmingan ma A..
😋",0,0,0,0,0,0,0
239,"Jika presiden Jokowi tegas menolak 3 periode, apalagi jadi wapres..
Mikirrr...!!! https://t.co/tKvml3XDpG",0,0,0,0,0,0,0
240,"Halumuuuu ..
Palamu pitak..

Kami pake uwit sendiri...
Ngetwit disela2 waktu kerja..
Semua karena cinta negara..
Indonesia bisa runtuh karena banyaknya fitnah dan hoax..
Karena itulah kami ada, untuk menepis semua.
Sesimpel itu. !!! https://t.co/OXBZuaUjn5",0,0,0,0,0,0,0
241,"@AtimAtim20 @N4N_0k 10 tahun lagi minimal..
Biar terasah sempurna kemampuannya..",0,0,0,0,0,0,0
242,"Calon presiden kita nanti..
Pengalaman, bukan hanya sekedar rengekan... https://t.co/awvXm1oEbH",0,0,0,0,0,0,0
243,"Skak ..!!
Cukup mas Gibran wae.. https://t.co/u1osGlsbYj",0,0,0,0,0,0,0
244,"@DSasobarami Bandung mah lagi asik..
Ngerayain kemenangan Persib, patung maung turun..
Ikutan convo kali yaa..
https://t.co/vE44QN6Egq",0,0,0,0,0,0,0
245,@DSasobarami Yang penting pedes yaa..,0,0,0,0,0,0,0
246,@DSasobarami G jadi mam bakso ting ting ting??,0,0,0,0,0,0,0
247,"Happy weekend, kawan..

Bu Menlu, bu Retno telah tiba di New York..
Tetap kerja dong untuk Indonesia..

Sehat terus ya bu, tetap semangat.. !!
Jiayou.. https://t.co/ZHY6D0BKQF",0,0,0,0,0,0,0
248,"Kegaduhan sekarang, mungkin berawal dari sini.. https://t.co/ayb70y9l3X",0,0,0,0,0,0,0
249,"@krishjogja Apalah artinya tanpa penyelesaian.
Tuh Hambalang adalah bukti nyata.",0,0,0,0,0,0,0
250,"Akhirnya...
Cisumdawu, luurr..
https://t.co/3jMdKcBWGY",0,0,0,0,0,0,0
251,"@YusufGBastiann Ya silahkan sampaikan, g ngefek.
Sekalian tak kasih tau..
Tahun depan tarif listrik naik n subsidi gas 3kg akan dihapus.",0,0,0,0,0,0,0
252,"Bukan Era SBY.
Mulai dibangun tahun 2017, bendungan Way Apu terletak di kabupaten Buru, propinsi Maluku..

Selamat siang, kawan.. https://t.co/OwWyetcYKM",0,0,0,0,0,0,0
253,@Raja_niel Pagi bang Raja,0,0,0,0,0,0,0
254,"@AntonStefanus_ Sembarangan..
Itu ada mas @dwioktariyadi 
Ma bang @ex_AnakLolina 
Itu bukan kadrun..",0,0,0,0,0,0,0
255,@monsterhiphoop Kenapa??,0,0,0,0,0,0,0
256,"@SantorinisSun Mereka berdemo untuk apa sih??
Kenaikan BBM??
Lha pulangnya, motor n mobil mereka beli BBM yang udah naik.
Beli naspad harganya juga udah ada penyesuaian.. https://t.co/flmbRenz7K",0,0,0,0,0,0,0
257,@Brunowicaksono Banyak masjid berdiri tanpa IMB.,0,0,0,0,0,0,0
258,@DSasobarami Fengshung,0,0,0,0,0,0,0
259,"Drun..
https://t.co/QZYR3h0riR",0,0,0,0,0,0,0
260,"Jempolmu Harimaumu..
https://t.co/g03tkRwpjL",0,0,0,0,0,0,0
261,@0xRetha15 Cc  mbak @UmyHisyam,0,0,0,0,0,0,0
262,"@sankuroZ @SantorinisSun Keras, lawanlah dengan cerdas.
Mereka g punya capres.
Kita punya banyak.
Mengikuti gendang mereka, membuat banyak waktu yang hilang.",0,0,0,0,0,0,0
263,@willypram507 @Leonita_Lestari Dapet dari twitter.,0,0,0,0,0,0,0
264,"Negeri ini adalah titipan dari generasi mendatang..
Mari kita terus menjaganya dengan memilih pemimpin yang tepat. https://t.co/2APX5lsSLb",0,0,0,0,0,0,0
265,"@Raja_niel Monsta @monsterhiphoop 
Any comment??",0,0,0,0,0,0,0
266,"@nuansabening28 Blokir aja...
Banyak masalah tuh orang..
Pernah dirujak ditemlen..
Ngaku mati eh sekarang idup lagi.",0,0,0,0,0,0,0
267,"@Leonita_Lestari Jokowi 3 periode, pak Ganjar, bu Susi, pak Erick.
Semua memerlukan dukungan partai..
Itu fakta.

Tenang kawan, amati. Suara cebong mahal karena telah berhasil mengantarkan pak Jokowi menjabat 2x presiden..
Tetap kerja dan saatnya nanti coblos tahun 2024. https://t.co/CLLAYhtnRq",0,0,0,0,0,0,0
268,@AnastasiaNuning Cantiiikkkk.. 🤩🤩🤩,0,0,0,0,0,0,0
269,"@sankuroZ @SantorinisSun Panda, kita tahu peraturan, UU dan bukan mereka..
Jokowi 3 periode itu harus mengubah UU.",0,0,0,0,0,0,0
270,"@PasundanBoedak @Gregorius841 Lo pikir mendukung pemerintah berarti harus mendukung partainya??
Kurang jauh maen lo.",0,0,0,0,0,0,0
271,@PasundanBoedak @agas_senja ???,0,0,0,0,0,0,0
272,Luwu bukan Cilegon.. https://t.co/qFSxFhMJWK,0,0,0,0,0,0,0
273,"@arivpermana Bonus untukmu, kawan..
Ditata apik pantainya untuk rekreasi warga. https://t.co/44akh594Ny",0,0,0,0,0,0,0
274,@BigWinCitySept Dulu sampan sekarang bisa jalan kaki. https://t.co/7AGBbL1nlT,0,0,0,0,0,0,0
275,"@MaryanaNunung Selamat Pagi..
Pak Basuki, seperti pak Jokowi, terus kerja hingga malam.

Ini lagi di Maluku. https://t.co/ToyuqUwphS",0,0,0,0,0,0,0
276,"@denmasecho Pagii..
Ini lagi penataan kota Tual, Maluku. https://t.co/gGRGCsxNAl",0,0,0,0,0,0,0
277,@cleo_mochy https://t.co/7sEig1Zzg2,0,0,0,0,0,0,0
278,@arivpermana Diambil dari nama pulau Fair dan pulau Key kecil. https://t.co/S3MlcG0pTe,0,0,0,0,0,0,0
279,@bobbie_onthel https://t.co/2dyJCJlrOc,0,0,0,0,0,0,0
280,@ewink_tie Selamat Pagi mbak Yanti.. https://t.co/q8SNwM2BdU,0,0,0,0,0,0,0
281,"@YusuwaW Aaa pagiii, neng kecil lagi apa?? https://t.co/DhcjNnESAY",0,0,0,0,0,0,0
282,"@KakaKeyo Kalak Key..
Selamat Pagi.. https://t.co/yEFQqjpm5y",0,0,0,0,0,0,0
283,"@DSasobarami Pagi Boss, gimana demamnya, udah mendingan?? https://t.co/2ozLl5c8nf",0,0,0,0,0,0,0
284,"@AnastasiaNuning Selamat pagi mbak Nuning..
Iya.. https://t.co/cX8Jz5G3px",0,0,0,0,0,0,0
285,"@suryasena53 Biasanya warga di sana menggunakan speedboat untuk beraktivitas antar pulau.
Dengan adanya jembatan ini, bisa menghemat waktu, perekonomian juga diharapkan dapat lebih berkembang.",0,0,0,0,0,0,0
286,"@SantorinisSun Ya sorry aja nyinyir..
Masih engap ma kenaikan BBM, sekarang pemerintah mo bagi2 kompor induksi.
Ganti kompor berarti ganti peralatan masak juga..
Makanya cukup 2 periode.
https://t.co/thpSj9WI0m",0,0,0,0,0,0,0
287,"Jembatan Gantung Wear Fair.

Baru selesai diresmikan presiden Jokowi.
Menghubungkan pulau Kei kecil dan pulau Fair di Maluku.
Presiden boleh berganti, tapi kerja tak boleh terhenti.

Selamat Pagi, kawan. https://t.co/BJnh2frHss",0,0,0,0,0,0,0
288,"Ini Medan, Bung..
https://t.co/9ocPfYsiVE",0,0,0,0,0,0,0
289,@Naryo20aja @SantorinisSun Mbak Kepak juga dah..,0,0,0,0,0,0,0
290,"@shield17845 @JinNonik Penjaga itu warga Solo, jadi ya wajar dapat perhatian dari mas Gibran.",0,0,0,0,0,0,0
291,"@shield17845 @JinNonik Mas Gibran..
https://t.co/P6NtWNvwOx",0,0,0,0,0,0,0
292,"@bungastro @AyamSegar3 @SantorinisSun Silahkan up aja apa kelebihannya..
Dari dulu, aku hampir g up, karena g tertarik dia booming beritanya.",0,0,0,0,0,0,0
293,@monsterhiphoop @SantorinisSun Iyeee.. https://t.co/QHv5WGkAy4,0,0,0,0,0,0,0
294,"@SantorinisSun Aku mah tetap cukup 2 periode.

Ada pak Ganjar, RK, pak Erick Thohir, bu Susi sebagai capres untuk 10 tahun mendatang, meneruskan kerja pak Jokowi sambil diperbaiki sedikit disana sini.

Setelah itu, mas wali, mas. Gibran yang jadi presiden.. https://t.co/UAvUU5emMR",0,0,0,0,0,0,0
295,@DSasobarami Cepet sembuh yaa...,0,0,0,0,0,0,0
296,@BiruScooter @KataGadisitu_ @Alba_poet Cepet sembuh..,0,0,0,0,0,0,0
297,@Andy_Art80 Katekumen susah g sih??,0,0,0,0,0,0,0
298,"@KataGadisitu_ @Alba_poet Mbak Luna, udah sembuh tah??",0,0,0,0,0,0,0
299,"@SantorinisSun Selamat pensiun...
🥳🥳🥳🥳 https://t.co/1KuliX7MDd",0,0,0,0,0,0,0
300,"@darmo888 Teruuusss??
Kenapa mengkhawatirkan hal2 yang belum tentu terjadi.
Dari dulu BBM naik, tetap kita bisa makan.
Kita hanya perlu berusaha menjemput rezeki dan juga berdoa. https://t.co/UiZRLjxcOa",0,0,0,0,0,0,0
301,"From this to this..
Kakak Key.. @KakaKeyo 
Hatur nuhun, bukunya udah sampe...
🙏🙏🙏...

Dibungkus dengan penuh rasa cinta.... 😍😍😍..

Terima kasih, sehat dan sukses untuk kakak Key..
Aamiin..
💐💐💐... https://t.co/ppMevHsDt1",0,0,0,0,0,0,0
302,"@SantorinisSun Setuju..
Dan takkan ada penerus pak Basuki digerombolan para pendemo. https://t.co/GXZl9bV8pJ",0,0,0,0,0,0,0
303,"@SantorinisSun Ada kasih sayang dibalik banyaknya nasi Padang yang dibawa pulang..
https://t.co/TIiyYKp0wK",0,0,0,0,0,0,0
304,"Haleluya..
Ada aminkah saudaraku??
 https://t.co/oXefk4uPRK",0,0,0,0,0,0,0
305,"@monsterhiphoop Rajin menjamah alias banyak toal toel.

Ilang 2 hari banyak juga twit lo yaa..
Kangen ma twitter.. 🥳🥳🥳",0,0,0,0,0,0,0
306,"@monsterhiphoop Tumben lempeng..
Nunggu 10 tahun dulu.
Umurnya belum cukup buat nyapres.",0,0,0,0,0,0,0
307,@2Diredja Braga??,0,0,0,0,0,0,0
308,@monsterhiphoop Iya elo.. 😋😋,0,0,0,0,0,0,0
309,"@SantorinisSun Padahal vaksin itu untuk kesehatan kita sendiri yaa..
G inget awal covid, sekarang banyak yang abai.. https://t.co/yo6EGlX9Y2",0,0,0,0,0,0,0
310,@seroja_merah Pagi mbak Seroja.. https://t.co/C9dMEXh3DH,0,0,0,0,0,0,0
311,"@YusuwaW Pagi mas Yus..
Aman kupinya??",0,0,0,0,0,0,0
312,@AyamSegar3 Pagi Ayam.. https://t.co/tKR3cZUY5O,0,0,0,0,0,0,0
313,@monsterhiphoop @Yu12yun @Leonita_Lestari Nenen.. 😋😋😋 https://t.co/XZyR7oM1MV,0,0,0,0,0,0,0
314,"@monsterhiphoop @Yu12yun @Leonita_Lestari Yaa kalo warga kecil g dikasi BLT, bisa tambah repot nanti.
😋😋",0,0,0,0,0,0,0
315,Pagi Nusantara.. https://t.co/CsQzwa0IEi,0,0,0,0,0,0,0
316,"@Raja_niel @monsterhiphoop Ya iyalah, barusan ngomel2 dikomenku... 😋😋😋",0,0,0,0,0,0,0
317,"@Raja_niel @monsterhiphoop Dia lagi bobok, capek,  abis lunar year n ngomelin pak Jokowi terkait BLT..
😋😋",0,0,0,0,0,0,0
318,"@Leonita_Lestari Disapih.

Pak Jokowi sedang menyapih kita, dengan pengalihan subsidi BBM dan tetap menjaga dengan BLT..

Seperti bayi, reaksi kitapun beragam, ada yang siap, tantrum, cuek...

Ini hanya proses pendewasaan, agar kita siap mandiri. https://t.co/d2u7AhB7I8",0,0,0,0,0,0,0
319,"@Askrlfess Bentaarrr..
Kenapa suaminya yang balik ke rumah ortunya??
Anterin aja tuh istri ke rumah orang tuanya..
Simpel.. 👌",0,0,0,0,0,0,0
320,@musniumar Baim Wong ketar ketir.. 👌,0,0,0,0,0,0,0
321,@KataGadisitu_ Bagaimana kondisi kakak Luna sekarang??,0,0,0,0,0,0,0
322,"@KataGadisitu_ Waalaikum salam..
Semoga cepat sembuh, kakak Luna..",0,0,0,0,0,0,0
323,"@SembiringDalton Alasan mereka adalah ini..
https://t.co/DkxKz6x5Of",0,0,0,0,0,0,0
324,"Step by Step..
Bukti keseriusan pemerintah.

Pertemuan itu rencananya akan berlangsung tanggal 14 September di kantor Kemenag..
https://t.co/N3jYHJePG7",0,0,0,0,0,0,0
325,"@herjobi Dia bisa main sepeda, bahkan lihai lepas tangan.
Tapi, belum pernah lihat ada pesepeda jatuh terus yang diganti sepedanya.",0,0,0,0,0,0,0
326,"Alhamdulillah...
Pak Jokowi mantuuu...
🤩🤩🤩🤩
https://t.co/N9EZEuVF3d",0,0,0,0,0,0,0
327,"Karakter..!!

Ketika jatuh, pesepeda sejati akan bangkit dan mengayuh bukan menukar sepeda dengan yang baru.

Sepertinya partai2 yang hendak mendukungnya mesti berpikir ulang, karena bisa jadi nasibnya sama seperti sepeda yang jatuh.

https://t.co/xbovEQKShM",0,0,0,0,0,0,0
328,"@SantorinisSun Ya pengendara motornya yang bego...
Udah kelihatan itu jalannya bukan aspal, kok nekat jalur pedestarian juga diembat??
https://t.co/BA6IRa3aI8",0,0,0,0,0,0,0
329,Lobster bambu.. https://t.co/jfhavWG6T9,0,0,0,0,0,0,0
330,"@KakaKeyo @TelusurNusanta1 Bismillah, aku mau kakak Key. 🙏🙏🙏",0,0,0,0,0,0,0
331,"@monsterhiphoop Istirahat, sup panas n paracetamol.
GWS ya, g ada lo g rame n asik. 😋😋😋",0,0,0,0,0,0,0
332,@monsterhiphoop Gubernur lo noh...,0,0,0,0,0,0,0
333,@monsterhiphoop Ada juga yang open mic.. mau?? 😋,0,0,0,0,0,0,0
334,@PakJenggot__ 👌👌👌,0,0,0,0,0,0,0
335,@monsterhiphoop Cali isteli bukan pacalll jadi ada yang nemenin kalo lagi ngasuh Bryno. 👌,0,0,0,0,0,0,0
336,@monsterhiphoop Pilih Monsta. 👌,0,0,0,0,0,0,0
337,"@SantorinisSun Netizens bersatu, tak terkalahkan.
Terima kasih silent majority..
Ngeless dia Bossque...
https://t.co/7yLNYVOCWo",0,0,0,0,0,0,0
338,@Raja_niel @monsterhiphoop @jokowi Enggak (1).,0,0,0,0,0,0,0
339,"@monsterhiphoop @Luke_Bali Waaahhh fitnah itu..
Mantan lo cuma satu..
Temen deketnya yang banyak..
🥳🥳🥳",0,0,0,0,0,0,0
340,"@safira_floran @jacklynchoppers Terima kasih mbak Safira.. 🙏
Dah lama banget bang pol g ngetwit..
Suatu kehormatan bagiku, kami masih saling follow.. 🙏 https://t.co/Jtip5RM7RL",0,0,0,0,0,0,0
341,@monsterhiphoop Ngeleeeessss...,0,0,0,0,0,0,0
342,"@jacklynchoppers Satu like dariku, bang.. 👌",0,0,0,0,0,0,0
343,"@monsterhiphoop Itu mah kisah cintaaahhh lo...
🥳🥳🥳",0,0,0,0,0,0,0
344,"@jeanausteen @kochengfs 🤣🤣🤣... Thx..
Mood booster banget..",0,0,0,0,0,0,0
345,@Cupidlucky2 @KiranaAntaresia @RonnyYulianto7 Dipresto biar empuk sampe tulang... 🥳🥳🥳,0,0,0,0,0,0,0
346,"@ahmadnadzir73 Dulu kita dianggap tak mampu kelola FIR.
Sederhananya, kita juga negara lain mesti izin kalo terbang di wilayah Natuna.
Cuan izin juga mengalir ke Singapura, sejak Indonesia merdeka.
Sekarang g lagi.

https://t.co/YQxA1YRD0a",0,0,0,0,0,0,0
347,@_sekarkinanthi_ @jokowi Kita berdaulat di udara juga lautan sekarang mbak..,0,0,0,0,0,0,0
348,"@GunaOne04686622 Itu bedanya kami.
Kritik kerja yang g benar, bukan mengiyakan aja.",0,0,0,0,0,0,0
349,"@Shery_Adhy Bulan, avanya cantiiikkk..",0,0,0,0,0,0,0
350,@nuansabening28 https://t.co/hgT8p1mim5,0,0,0,0,0,0,0
351,@wiyantokdr54 @wongkalibanteng Aamiin.. https://t.co/Kz0i5KXv3p,0,0,0,0,0,0,0
352,@AyamSegar3 https://t.co/ZlkGh25Kjt,0,0,0,0,0,0,0
353,@Luke_Bali Mereka hanya terbang lebih tinggi.. https://t.co/w5W15Og3ou,0,0,0,0,0,0,0
354,"Karena Indonesia negara berdaulat.. 👌
https://t.co/ekozPjXPdt",0,0,0,0,0,0,0
355,"👌👌👌..
https://t.co/bH0XrfbpcW https://t.co/i5k9FA52g5",0,0,0,0,0,0,0
356,"RIP
https://t.co/ncG43zhPyM",0,0,0,0,0,0,0
357,"@DiniHrdianti @SantorinisSun Yaa mbak Dini..
🤣🤣🤣",0,0,0,0,0,0,0
358,"@riffirifzaldi @ekowboy2 Bukan urusan gw.
Yang gw ingin luruskan itu pemahaman lo tentang dana haji.",0,0,0,0,0,0,0
359,"KINTILLL..
https://t.co/ofzddJtGB5",0,0,0,0,0,0,0
360,"@riffirifzaldi @ekowboy2 Pemerintah menyebutnya dana haji.
Media menyebutnya subsidi.
Jelas??",0,0,0,0,0,0,0
361,"@riffirifzaldi @ekowboy2 Semestinya dana haji.
""Subsudi"" dalam tanda kutip.
Oh iya, BPKH selain mengurus dana haji juga mengurus dana abadi umat..
Dikelola dan hasilnya, itu yang dikembalikan kepada umat muslim kala beribadah haji. https://t.co/ILOXpn4k9p",0,0,0,0,0,0,0
362,"@riffirifzaldi @ekowboy2 Ya memang halal, wong uang kami dan dikelola dengan hati2.
Makanya aneh aja ada yang usul ""subsidi"" haji dicabut. https://t.co/4BePaP1RTC",0,0,0,0,0,0,0
363,"RIP..
https://t.co/knxZ96rsKr",0,0,0,0,0,0,0
364,"@riffirifzaldi @ekowboy2 Istilah subsidi itu salah.
Dana haji dikelola terpisah dan bukan dari APBN.
Berbeda dengan subsidi.
Link.
https://t.co/HjQOhjHlj4",0,0,0,0,0,0,0
365,@Luke_Bali @monsterhiphoop Ya tanya Monsta atuh.,0,0,0,0,0,0,0
366,@Luke_Bali @monsterhiphoop Mantan dia.. 🥳🥳🥳,0,0,0,0,0,0,0
367,"@monsterhiphoop @Luke_Bali Kadang lihat video lucu inget kamu..
Bawaan pengen ngetag mulu..
He he he..",0,0,0,0,0,0,0
368,@riffirifzaldi @ekowboy2 Bukan diambil dari APBN.,0,0,0,0,0,0,0
369,"@riffirifzaldi @ekowboy2 Gini yaa...
Kami setor minimal 25 jt buat dapet no antrian dan itupun kami menunggu belasan hingga puluhan tahun untuk dapat pergi berhaji.

Dana yang dikumpulkan, dikelola pemerintah dan jika waktu berangkat, maka dikembalikan dalam bentuk""subsidi"". https://t.co/7EnWhplsl8",0,0,0,0,0,0,0
370,"Alhamdulillah..
FIR Natuna, Boss..

Berkat kegigihan presiden Jokowi, setelah puluhan tahun dikelola Singapura, akhirnya kita berdaulat penuh atas ruang udara kita.

 https://t.co/C9I9ykV0BR",0,0,0,0,0,0,0
371,"@yoeandha01 Dilihat videonya??
Atau ini deh linknya..
https://t.co/OYFhQlMmkD",0,0,0,0,0,0,0
372,"@riffirifzaldi @ekowboy2 Mending hapus twit lo.
Disleding malu..",0,0,0,0,0,0,0
